1258878|Airtel|42503|MTC|320|0|0|1183835|42504
1358112|Cellcom|42500|SMS-MO|0|0|0|1402114|42501
1827118|Cellcom|42500|SMS-MT|0|0|0|1855747|42500
1530855|Cellcom|42500|MOC|354|0|0|1293844|42501
1886782|Partner|42501|SMS-MO|0|0|0|1936345|42503
1601088|012|42504|MOC|259|0|0|1471938|42501
1504728|Partner|42501|SMS-MT|0|0|0|1670139|42500
1369436|Cellcom|42500|SMS-MO|0|0|0|1929325|42502
1435067|Jio|42502|GPRS|0|0|46||42503
1532030|Jio|42502|SMS-MT|0|0|0|1565589|42503
1670160|012|42504|MTC|188|0|0|1647205|42500
1750119|Jio|42502|MOC|349|0|0|1938542|42504
1838011|Jio|42502|SMS-MT|0|0|0|1381984|42501
1405843|Jio|42502|SMS-MO|0|0|0|1835555|42502
1921727|Cellcom|42500|MOC|206|0|0|1647666|42501
1337620|Cellcom|42500|GPRS|0|0|71||42502
1962013|Airtel|42503|GPRS|0|0|111||42503
1305519|012|42504|MTC|276|0|0|1795963|42500
1865548|Airtel|42503|SMS-MT|0|0|0|1099313|42504
1552855|012|42504|SMS-MO|0|0|0|1768715|42503
1564450|Partner|42501|MTC|165|0|0|1925826|42503
1629058|Partner|42501|MOC|233|0|0|1442767|42501
1504693|Jio|42502|GPRS|0|0|319||42504
1124192|Jio|42502|SMS-MO|0|0|0|1432535|42501
1089475|Partner|42501|SMS-MO|0|0|0|1938229|42502
1248600|Partner|42501|SMS-MO|0|0|0|1549864|42503
1199265|012|42504|SMS-MT|0|0|0|1822649|42502
1771830|Airtel|42503|SMS-MO|0|0|0|1978774|42504
1939000|Jio|42502|SMS-MT|0|0|0|1002845|42502
1932048|Partner|42501|MTC|359|0|0|1201618|42503
1333258|Jio|42502|SMS-MT|0|0|0|1419811|42503
1640725|Airtel|42503|SMS-MO|0|0|0|1123160|42502
1886476|Airtel|42503|MTC|85|0|0|1959838|42503
1418821|Cellcom|42500|GPRS|0|250|0||42503
1481015|Airtel|42503|SMS-MO|0|0|0|1219990|42500
1038846|Jio|42502|GPRS|0|333|0||42500
1572917|012|42504|SMS-MT|0|0|0|1147894|42500
1697423|Cellcom|42500|GPRS|0|24|0||42502
1983493|Cellcom|42500|MOC|218|0|0|1136021|42502
1326361|Airtel|42503|SMS-MO|0|0|0|1091590|42503
1045658|Jio|42502|SMS-MT|0|0|0|1974967|42502
1061858|Jio|42502|SMS-MT|0|0|0|1295240|42501
1382416|Jio|42502|GPRS|0|332|0||42503
1458875|Partner|42501|MOC|185|0|0|1261887|42501
1251421|Cellcom|42500|MTC|366|0|0|1139867|42503
1842431|Partner|42501|MOC|345|0|0|1027090|42504
1499146|Partner|42501|SMS-MO|0|0|0|1370719|42504
1207669|Partner|42501|MOC|278|0|0|1510252|42500
1024778|Airtel|42503|SMS-MT|0|0|0|1896308|42500
1786549|Partner|42501|SMS-MT|0|0|0|1516033|42501
1790448|Cellcom|42500|MTC|253|0|0|1823635|42503
1926495|Airtel|42503|MTC|76|0|0|1006492|42502
1236150|Jio|42502|SMS-MO|0|0|0|1057347|42504
1903892|Airtel|42503|MTC|289|0|0|1999815|42503
1526784|Jio|42502|MTC|306|0|0|1414563|42504
1975342|Airtel|42503|SMS-MO|0|0|0|1881134|42503
1291622|Cellcom|42500|GPRS|0|0|274||42503
1870712|012|42504|SMS-MO|0|0|0|1451152|42503
1122939|Cellcom|42500|SMS-MT|0|0|0|1055664|42503
1594262|012|42504|MTC|280|0|0|1760887|42504
1248681|012|42504|GPRS|0|300|0||42500
1000797|Jio|42502|SMS-MT|0|0|0|1534504|42501
1006200|Partner|42501|SMS-MT|0|0|0|1056946|42501
1610986|Airtel|42503|GPRS|0|0|341||42500
1570159|012|42504|MOC|169|0|0|1680214|42503
1000232|Partner|42501|MTC|122|0|0|1316057|42501
1198011|012|42504|MTC|124|0|0|1505723|42503
1101007|Cellcom|42500|GPRS|0|324|0||42502
1508843|Airtel|42503|SMS-MT|0|0|0|1116397|42502
1801829|Partner|42501|SMS-MT|0|0|0|1516665|42504
1755812|Partner|42501|MOC|183|0|0|1425914|42503
1007655|Jio|42502|SMS-MT|0|0|0|1036917|42501
1702078|Jio|42502|MOC|331|0|0|1343288|42504
1104858|Partner|42501|GPRS|0|0|102||42504
1497240|Partner|42501|GPRS|0|0|208||42502
1069957|Jio|42502|MOC|68|0|0|1497229|42503
1245920|Jio|42502|GPRS|0|220|0||42501
1043787|Jio|42502|MTC|272|0|0|1294889|42503
1271900|Jio|42502|SMS-MO|0|0|0|1990646|42500
1716634|Jio|42502|SMS-MT|0|0|0|1218177|42504
1512979|Airtel|42503|SMS-MO|0|0|0|1619127|42500
1898752|Cellcom|42500|MOC|369|0|0|1002587|42500
1101617|Partner|42501|GPRS|0|22|0||42501
1474572|Jio|42502|SMS-MO|0|0|0|1378045|42503
1188221|012|42504|MOC|184|0|0|1877617|42503
1336449|Cellcom|42500|SMS-MT|0|0|0|1995556|42500
1267586|Jio|42502|GPRS|0|0|222||42504
1115404|012|42504|MOC|300|0|0|1663369|42504
1493466|Partner|42501|MOC|210|0|0|1687795|42504
1586089|Jio|42502|SMS-MT|0|0|0|1330589|42504
1366878|012|42504|MOC|293|0|0|1705040|42502
1867355|Cellcom|42500|MTC|213|0|0|1847285|42502
1446820|Partner|42501|MOC|277|0|0|1450627|42502
1299282|Partner|42501|SMS-MT|0|0|0|1398215|42502
1005763|012|42504|MOC|254|0|0|1262183|42501
1877198|Cellcom|42500|MTC|110|0|0|1119789|42501
1061234|Airtel|42503|GPRS|0|260|0||42501
1946023|012|42504|GPRS|0|0|282||42504
1876240|012|42504|SMS-MO|0|0|0|1006365|42501
1394144|Cellcom|42500|MOC|111|0|0|1887384|42504
1782708|Airtel|42503|SMS-MT|0|0|0|1325838|42501
1620487|Cellcom|42500|MOC|374|0|0|1083834|42502
1804903|Jio|42502|GPRS|0|304|0||42502
1098868|Jio|42502|GPRS|0|0|63||42504
1567306|012|42504|SMS-MT|0|0|0|1091997|42501
1704893|Jio|42502|SMS-MO|0|0|0|1322995|42501
1910265|Jio|42502|MTC|365|0|0|1923701|42504
1488163|Partner|42501|SMS-MT|0|0|0|1905670|42502
1283359|Partner|42501|SMS-MT|0|0|0|1271210|42500
1315191|Partner|42501|MTC|227|0|0|1395552|42501
1392790|Cellcom|42500|SMS-MT|0|0|0|1245891|42501
1573889|012|42504|GPRS|0|0|386||42502
1573004|012|42504|GPRS|0|0|102||42500
1851435|Partner|42501|GPRS|0|0|247||42500
1101502|012|42504|MTC|251|0|0|1352640|42500
1342655|012|42504|GPRS|0|164|0||42503
1497583|Partner|42501|MOC|253|0|0|1337279|42503
1853670|Partner|42501|MTC|294|0|0|1522212|42501
1321886|Cellcom|42500|SMS-MO|0|0|0|1309017|42501
1297956|012|42504|SMS-MT|0|0|0|1835322|42503
1801574|012|42504|MOC|171|0|0|1477656|42501
1129738|Cellcom|42500|GPRS|0|0|309||42500
1687708|012|42504|SMS-MT|0|0|0|1557365|42500
1905914|Cellcom|42500|SMS-MT|0|0|0|1085479|42503
1190877|Partner|42501|MOC|355|0|0|1294801|42503
1099839|Partner|42501|SMS-MO|0|0|0|1240560|42502
1523978|Airtel|42503|SMS-MT|0|0|0|1325013|42501
1004605|Partner|42501|SMS-MT|0|0|0|1862830|42502
1928780|Airtel|42503|SMS-MO|0|0|0|1154887|42503
1340506|Cellcom|42500|SMS-MO|0|0|0|1140596|42504
1518207|012|42504|SMS-MO|0|0|0|1992511|42504
1659156|Partner|42501|MOC|191|0|0|1343578|42502
1195684|Cellcom|42500|MOC|236|0|0|1627727|42503
1109489|Airtel|42503|SMS-MT|0|0|0|1905122|42502
1438944|Airtel|42503|SMS-MO|0|0|0|1385161|42500
1620579|012|42504|SMS-MO|0|0|0|1195208|42503
1670418|Airtel|42503|SMS-MT|0|0|0|1308751|42500
1503809|Airtel|42503|MTC|353|0|0|1025592|42503
1738787|012|42504|SMS-MO|0|0|0|1265683|42504
1797805|Partner|42501|MTC|186|0|0|1885691|42501
1660489|Partner|42501|SMS-MO|0|0|0|1787905|42500
1820795|012|42504|SMS-MO|0|0|0|1853959|42500
1110279|012|42504|MTC|220|0|0|1099425|42504
1863403|Jio|42502|GPRS|0|329|0||42504
1823005|Cellcom|42500|MTC|65|0|0|1793310|42503
1911744|Airtel|42503|MOC|161|0|0|1572950|42501
1401719|Cellcom|42500|GPRS|0|40|0||42500
1083989|Partner|42501|MOC|161|0|0|1915409|42500
1694171|Airtel|42503|SMS-MO|0|0|0|1695742|42503
1147634|Jio|42502|SMS-MT|0|0|0|1317396|42501
1393290|Airtel|42503|MTC|217|0|0|1456060|42500
1601623|012|42504|GPRS|0|0|296||42503
1745736|Airtel|42503|MTC|143|0|0|1750098|42503
1872240|Jio|42502|MOC|88|0|0|1580726|42501
1232350|Cellcom|42500|MTC|369|0|0|1846486|42501
1299277|Cellcom|42500|GPRS|0|0|116||42502
1353549|Airtel|42503|SMS-MT|0|0|0|1772425|42501
1468575|Jio|42502|GPRS|0|0|124||42501
1066136|Airtel|42503|MTC|65|0|0|1306185|42502
1999742|Partner|42501|SMS-MO|0|0|0|1843547|42504
1386630|Cellcom|42500|GPRS|0|0|107||42500
1919089|Partner|42501|GPRS|0|241|0||42502
1459187|Cellcom|42500|MTC|170|0|0|1150750|42502
1401583|Jio|42502|SMS-MO|0|0|0|1152491|42504
1842848|Cellcom|42500|GPRS|0|0|74||42503
1808160|Jio|42502|SMS-MT|0|0|0|1882687|42500
1558557|Airtel|42503|SMS-MT|0|0|0|1688164|42503
1080042|Airtel|42503|MTC|181|0|0|1164100|42502
1886707|012|42504|SMS-MT|0|0|0|1921484|42504
1084507|Airtel|42503|SMS-MO|0|0|0|1212642|42504
1334908|012|42504|GPRS|0|303|0||42504
1351431|012|42504|SMS-MO|0|0|0|1522463|42504
1620655|Jio|42502|MTC|78|0|0|1050841|42502
1122245|012|42504|SMS-MT|0|0|0|1247426|42502
1635123|Airtel|42503|SMS-MT|0|0|0|1462505|42501
1670459|012|42504|MOC|267|0|0|1620259|42503
1089398|Jio|42502|GPRS|0|52|0||42502
1322591|Partner|42501|GPRS|0|0|299||42504
1638364|Jio|42502|MTC|76|0|0|1022000|42503
1116530|Partner|42501|SMS-MT|0|0|0|1690275|42500
1869240|012|42504|GPRS|0|0|103||42501
1113795|Jio|42502|MTC|194|0|0|1777721|42501
1374146|Partner|42501|MOC|281|0|0|1276429|42502
1949084|Cellcom|42500|GPRS|0|0|364||42504
1449578|Jio|42502|MTC|97|0|0|1669313|42500
1405250|Jio|42502|SMS-MT|0|0|0|1863169|42501
1341125|Partner|42501|SMS-MT|0|0|0|1592475|42504
1730071|Cellcom|42500|MOC|58|0|0|1541785|42502
1982591|Airtel|42503|SMS-MO|0|0|0|1552943|42502
1641967|Jio|42502|GPRS|0|151|0||42502
1631671|Cellcom|42500|SMS-MO|0|0|0|1911439|42504
1016529|Partner|42501|GPRS|0|0|315||42502
1565042|Jio|42502|MTC|292|0|0|1970868|42500
1247610|Jio|42502|GPRS|0|0|203||42503
1858987|Cellcom|42500|SMS-MT|0|0|0|1606254|42501
1347037|Partner|42501|GPRS|0|112|0||42504
1924868|Cellcom|42500|SMS-MO|0|0|0|1423000|42500
1804561|Cellcom|42500|SMS-MT|0|0|0|1427454|42504
1568472|012|42504|MTC|97|0|0|1420123|42500
1370934|Jio|42502|MTC|226|0|0|1936285|42502
1600933|Jio|42502|SMS-MT|0|0|0|1277962|42504
1958355|Partner|42501|GPRS|0|0|91||42501
1483996|Partner|42501|GPRS|0|63|0||42501
1314915|Jio|42502|MOC|285|0|0|1340062|42500
1462862|Cellcom|42500|MOC|282|0|0|1194927|42502
1807167|012|42504|MTC|176|0|0|1776808|42500
1663702|Partner|42501|SMS-MT|0|0|0|1188667|42503
1004777|Cellcom|42500|SMS-MO|0|0|0|1850147|42501
1030299|Jio|42502|MTC|109|0|0|1709627|42504
1229871|Airtel|42503|SMS-MT|0|0|0|1545534|42500
1657854|Partner|42501|SMS-MT|0|0|0|1946633|42501
1828990|Jio|42502|SMS-MT|0|0|0|1187337|42500
1961393|Cellcom|42500|SMS-MO|0|0|0|1746365|42500
1279435|012|42504|SMS-MT|0|0|0|1792867|42504
1142957|Airtel|42503|SMS-MO|0|0|0|1267941|42501
1008135|Airtel|42503|GPRS|0|357|0||42502
1550696|Partner|42501|SMS-MO|0|0|0|1556358|42504
1178716|Partner|42501|MOC|361|0|0|1955746|42504
1402579|Airtel|42503|GPRS|0|113|0||42501
1513675|Jio|42502|GPRS|0|0|259||42501
1164500|Jio|42502|GPRS|0|314|0||42500
1721857|Jio|42502|SMS-MO|0|0|0|1575235|42502
1466425|Airtel|42503|MOC|260|0|0|1159677|42500
1078803|012|42504|SMS-MO|0|0|0|1692765|42501
1235009|Cellcom|42500|MOC|280|0|0|1506895|42504
1072811|Partner|42501|MOC|174|0|0|1026793|42501
1492491|Jio|42502|MOC|266|0|0|1544827|42502
1929166|012|42504|GPRS|0|0|332||42502
1956583|Cellcom|42500|MTC|143|0|0|1523922|42501
1714129|Jio|42502|MOC|159|0|0|1563684|42503
1987963|Airtel|42503|SMS-MT|0|0|0|1894767|42501
1404170|Airtel|42503|SMS-MT|0|0|0|1554348|42503
1092377|012|42504|SMS-MT|0|0|0|1603684|42500
1352091|Jio|42502|SMS-MT|0|0|0|1866402|42502
1261715|Partner|42501|MOC|77|0|0|1819220|42501
1024699|012|42504|GPRS|0|0|80||42501
1408718|Partner|42501|SMS-MT|0|0|0|1248812|42504
1629620|Airtel|42503|SMS-MT|0|0|0|1685288|42501
1593515|012|42504|MTC|96|0|0|1051569|42500
1922318|Cellcom|42500|GPRS|0|0|259||42504
1982064|Cellcom|42500|MTC|242|0|0|1951444|42501
1418872|Jio|42502|GPRS|0|393|0||42501
1375535|Cellcom|42500|GPRS|0|71|0||42503
1284198|012|42504|SMS-MT|0|0|0|1289226|42502
1927508|Jio|42502|SMS-MT|0|0|0|1673746|42504
1804268|Partner|42501|SMS-MO|0|0|0|1134887|42504
1699645|Airtel|42503|MTC|231|0|0|1579727|42504
1715321|012|42504|SMS-MO|0|0|0|1402338|42500
1941203|Jio|42502|MOC|139|0|0|1109082|42501
1917017|Cellcom|42500|SMS-MO|0|0|0|1456576|42502
1641094|012|42504|MTC|169|0|0|1536074|42503
1928330|Cellcom|42500|MTC|142|0|0|1323113|42504
1563416|012|42504|SMS-MO|0|0|0|1569712|42501
1991710|Partner|42501|MTC|97|0|0|1711042|42504
1146161|Airtel|42503|GPRS|0|169|0||42500
1719545|Partner|42501|MTC|268|0|0|1374851|42500
1989293|012|42504|MOC|88|0|0|1378068|42501
1589992|Partner|42501|GPRS|0|0|305||42500
1891460|Partner|42501|SMS-MO|0|0|0|1094645|42503
1074488|Cellcom|42500|MOC|139|0|0|1487582|42503
1171440|Jio|42502|SMS-MT|0|0|0|1301975|42503
1713278|012|42504|MOC|179|0|0|1716442|42501
1745166|Airtel|42503|SMS-MT|0|0|0|1468313|42504
1869558|012|42504|MOC|151|0|0|1029613|42504
1845176|012|42504|MTC|308|0|0|1919933|42503
1436495|Jio|42502|SMS-MT|0|0|0|1894934|42502
1821974|Airtel|42503|SMS-MO|0|0|0|1343722|42500
1099186|Partner|42501|MOC|216|0|0|1938825|42500
1351910|012|42504|SMS-MT|0|0|0|1801944|42504
1956737|012|42504|SMS-MO|0|0|0|1211485|42501
1882415|012|42504|SMS-MT|0|0|0|1845469|42500
1795701|Cellcom|42500|GPRS|0|316|0||42504
1246558|012|42504|SMS-MO|0|0|0|1608536|42501
1597572|Partner|42501|SMS-MO|0|0|0|1579364|42503
1592443|012|42504|SMS-MT|0|0|0|1586084|42501
1495589|Cellcom|42500|GPRS|0|319|0||42501
1851378|012|42504|MOC|175|0|0|1847916|42503
1619632|012|42504|SMS-MO|0|0|0|1431965|42503
1707909|Jio|42502|GPRS|0|0|163||42503
1474900|Jio|42502|MOC|338|0|0|1488754|42502
1384562|Cellcom|42500|SMS-MO|0|0|0|1565266|42504
1225421|Partner|42501|SMS-MT|0|0|0|1119358|42501
1718649|Cellcom|42500|MOC|338|0|0|1864712|42502
1750056|Airtel|42503|SMS-MO|0|0|0|1876733|42501
1435271|012|42504|MOC|262|0|0|1611115|42502
1408660|Jio|42502|SMS-MO|0|0|0|1584599|42501
1951656|Partner|42501|GPRS|0|200|0||42504
1322587|012|42504|SMS-MO|0|0|0|1898795|42503
1550207|012|42504|MOC|125|0|0|1456494|42500
1763743|Jio|42502|SMS-MT|0|0|0|1991134|42504
1946410|012|42504|SMS-MO|0|0|0|1392397|42500
1790728|Jio|42502|MTC|183|0|0|1504763|42500
1284498|Cellcom|42500|MTC|193|0|0|1319642|42501
1851112|Cellcom|42500|SMS-MT|0|0|0|1613795|42500
1389021|012|42504|MTC|75|0|0|1353854|42502
1866359|012|42504|GPRS|0|52|0||42504
1839604|Airtel|42503|MOC|269|0|0|1982598|42501
1702520|Cellcom|42500|MTC|330|0|0|1890227|42501
1412453|Jio|42502|SMS-MT|0|0|0|1628833|42500
1827965|Partner|42501|SMS-MO|0|0|0|1366430|42501
1205303|Jio|42502|MOC|219|0|0|1279093|42502
1244328|Partner|42501|GPRS|0|78|0||42503
1919630|012|42504|GPRS|0|102|0||42500
1687388|012|42504|SMS-MT|0|0|0|1168130|42501
1695761|012|42504|SMS-MT|0|0|0|1073613|42503
1115487|Jio|42502|GPRS|0|44|0||42500
1125087|Partner|42501|SMS-MT|0|0|0|1761186|42502
1592458|Cellcom|42500|GPRS|0|389|0||42504
1142950|Airtel|42503|SMS-MO|0|0|0|1509640|42501
1922726|012|42504|SMS-MO|0|0|0|1147788|42500
1199285|Cellcom|42500|MOC|133|0|0|1555205|42501
1999357|012|42504|SMS-MO|0|0|0|1592248|42504
1682949|Jio|42502|SMS-MO|0|0|0|1792383|42501
1551185|Cellcom|42500|SMS-MT|0|0|0|1640228|42503
1723488|Partner|42501|GPRS|0|81|0||42502
1888469|Cellcom|42500|MOC|243|0|0|1741755|42501
1147722|012|42504|SMS-MT|0|0|0|1880417|42501
1181324|Partner|42501|SMS-MO|0|0|0|1399490|42501
1568670|Partner|42501|MOC|330|0|0|1068266|42500
1789084|Cellcom|42500|SMS-MT|0|0|0|1550436|42502
1008922|Partner|42501|MOC|295|0|0|1140694|42501
1204973|Airtel|42503|MTC|62|0|0|1441512|42504
1427646|012|42504|SMS-MO|0|0|0|1797093|42502
1653895|012|42504|MTC|112|0|0|1515796|42503
1501790|012|42504|SMS-MO|0|0|0|1913777|42504
1360648|Airtel|42503|GPRS|0|0|202||42502
1499147|Airtel|42503|GPRS|0|30|0||42503
1208350|Airtel|42503|SMS-MO|0|0|0|1972162|42503
1859591|Cellcom|42500|SMS-MT|0|0|0|1634363|42502
1001282|012|42504|GPRS|0|0|285||42504
1515045|012|42504|MOC|247|0|0|1351751|42502
1580893|012|42504|SMS-MT|0|0|0|1302793|42504
1016970|012|42504|GPRS|0|38|0||42500
1155753|Jio|42502|SMS-MT|0|0|0|1451327|42503
1903878|Partner|42501|SMS-MO|0|0|0|1633228|42500
1158742|Partner|42501|GPRS|0|150|0||42500
1652166|Airtel|42503|MOC|252|0|0|1627194|42500
1170085|Airtel|42503|SMS-MO|0|0|0|1096036|42501
1993526|Partner|42501|MTC|222|0|0|1524882|42504
1824357|012|42504|SMS-MT|0|0|0|1210956|42504
1971516|012|42504|MTC|326|0|0|1915383|42500
1065756|Jio|42502|MTC|186|0|0|1462020|42501
1328817|Airtel|42503|MOC|114|0|0|1635551|42503
1769068|Cellcom|42500|MTC|247|0|0|1749700|42500
1355337|Partner|42501|SMS-MT|0|0|0|1579988|42503
1192740|012|42504|GPRS|0|34|0||42501
1476441|Cellcom|42500|MOC|213|0|0|1288910|42500
1197421|Airtel|42503|SMS-MT|0|0|0|1895160|42503
1589928|Partner|42501|SMS-MT|0|0|0|1396402|42500
1635687|Partner|42501|MOC|342|0|0|1553488|42501
1401320|Jio|42502|MOC|87|0|0|1300427|42504
1819718|Jio|42502|SMS-MT|0|0|0|1728870|42504
1672247|Airtel|42503|MOC|261|0|0|1663015|42500
1757609|Airtel|42503|MOC|277|0|0|1216063|42500
1408781|Airtel|42503|MOC|316|0|0|1502828|42504
1599330|012|42504|MOC|164|0|0|1156825|42502
1889623|Cellcom|42500|GPRS|0|0|43||42503
1631381|Partner|42501|SMS-MT|0|0|0|1814120|42502
1863138|Partner|42501|MOC|333|0|0|1179183|42501
1015695|012|42504|SMS-MT|0|0|0|1651271|42500
1874095|012|42504|GPRS|0|0|112||42500
1350833|012|42504|SMS-MO|0|0|0|1918787|42502
1185736|012|42504|SMS-MO|0|0|0|1115153|42504
1566010|012|42504|SMS-MO|0|0|0|1829663|42502
1330290|012|42504|SMS-MT|0|0|0|1840865|42500
1760120|Jio|42502|SMS-MT|0|0|0|1185993|42502
1108888|012|42504|SMS-MO|0|0|0|1825099|42501
1235891|Cellcom|42500|SMS-MT|0|0|0|1884836|42502
1821630|Partner|42501|SMS-MT|0|0|0|1709165|42504
1047486|012|42504|GPRS|0|0|145||42503
1616324|012|42504|SMS-MO|0|0|0|1502239|42501
1148621|Cellcom|42500|SMS-MO|0|0|0|1085811|42504
1661208|Cellcom|42500|MTC|289|0|0|1540551|42500
1832783|Cellcom|42500|SMS-MT|0|0|0|1524294|42500
1502198|012|42504|GPRS|0|44|0||42501
1452558|012|42504|GPRS|0|0|284||42502
1076267|012|42504|SMS-MT|0|0|0|1224931|42503
1195237|Partner|42501|MOC|236|0|0|1074964|42501
1225254|Cellcom|42500|SMS-MO|0|0|0|1053756|42500
1401251|Partner|42501|SMS-MO|0|0|0|1467818|42502
1910127|Airtel|42503|GPRS|0|0|382||42503
1595606|Cellcom|42500|MOC|129|0|0|1772505|42504
1744418|012|42504|MOC|217|0|0|1559036|42500
1796492|012|42504|MOC|133|0|0|1405493|42501
1201111|012|42504|SMS-MO|0|0|0|1102712|42502
1628097|Jio|42502|GPRS|0|0|224||42501
1738763|Jio|42502|MOC|329|0|0|1272542|42500
1162708|012|42504|SMS-MT|0|0|0|1853509|42501
1587876|Jio|42502|MOC|274|0|0|1866428|42503
1830571|012|42504|SMS-MT|0|0|0|1004137|42504
1221204|Jio|42502|SMS-MT|0|0|0|1517494|42503
1116798|Jio|42502|SMS-MT|0|0|0|1950661|42503
1881870|Cellcom|42500|GPRS|0|0|273||42500
1199147|Jio|42502|GPRS|0|0|382||42503
1580825|012|42504|SMS-MT|0|0|0|1700487|42501
1486864|Cellcom|42500|GPRS|0|0|224||42504
1922532|Cellcom|42500|MTC|97|0|0|1772532|42501
1851947|Airtel|42503|SMS-MO|0|0|0|1039359|42501
1352850|012|42504|SMS-MO|0|0|0|1847986|42502
1126094|Airtel|42503|MTC|75|0|0|1092386|42504
1999022|Jio|42502|GPRS|0|0|388||42503
1683482|Partner|42501|SMS-MT|0|0|0|1299413|42503
1352633|Airtel|42503|SMS-MT|0|0|0|1622359|42500
1807103|012|42504|MTC|116|0|0|1403035|42501
1044644|Partner|42501|MTC|368|0|0|1742448|42501
1992432|012|42504|MTC|193|0|0|1862043|42500
1984409|Partner|42501|MOC|207|0|0|1262289|42504
1653106|Jio|42502|GPRS|0|0|368||42501
1869921|Jio|42502|SMS-MO|0|0|0|1655026|42504
1008318|012|42504|SMS-MT|0|0|0|1450763|42503
1388818|Jio|42502|MTC|79|0|0|1445797|42504
1314374|Jio|42502|MOC|223|0|0|1518253|42502
1702624|Cellcom|42500|SMS-MO|0|0|0|1226470|42504
1783417|Jio|42502|MTC|163|0|0|1442876|42502
1719099|Partner|42501|GPRS|0|0|331||42501
1501970|Cellcom|42500|MTC|73|0|0|1429779|42500
1569199|Airtel|42503|MTC|302|0|0|1491326|42502
1249048|Partner|42501|SMS-MO|0|0|0|1824310|42504
1422344|012|42504|MTC|314|0|0|1003608|42502
1954244|012|42504|MTC|68|0|0|1949437|42503
1228287|Airtel|42503|SMS-MO|0|0|0|1875508|42502
1709498|Jio|42502|GPRS|0|24|0||42504
1973533|Partner|42501|SMS-MT|0|0|0|1408184|42503
1565138|Partner|42501|MOC|180|0|0|1365264|42500
1875870|Airtel|42503|MTC|90|0|0|1298650|42502
1599407|Partner|42501|MTC|311|0|0|1162576|42501
1060932|012|42504|MTC|373|0|0|1287068|42504
1811557|Partner|42501|SMS-MO|0|0|0|1298097|42503
1842945|Partner|42501|GPRS|0|395|0||42501
1695614|Partner|42501|SMS-MT|0|0|0|1802352|42503
1600988|Airtel|42503|MTC|230|0|0|1979750|42502
1932438|Cellcom|42500|SMS-MT|0|0|0|1118600|42504
1731854|Airtel|42503|MOC|65|0|0|1428436|42500
1821988|Partner|42501|MTC|371|0|0|1981848|42503
1094515|Jio|42502|MTC|161|0|0|1804742|42504
1066516|Jio|42502|MTC|253|0|0|1069494|42503
1819351|Cellcom|42500|MTC|339|0|0|1647754|42501
1284296|Airtel|42503|MTC|354|0|0|1314360|42504
1308773|Jio|42502|GPRS|0|0|51||42502
1404438|Cellcom|42500|MOC|92|0|0|1460793|42500
1109568|Jio|42502|GPRS|0|0|121||42502
1384099|Partner|42501|MTC|315|0|0|1832902|42503
1055300|Airtel|42503|MOC|368|0|0|1609129|42500
1732873|Airtel|42503|GPRS|0|327|0||42501
1044483|Jio|42502|GPRS|0|0|337||42504
1749442|Cellcom|42500|MTC|224|0|0|1075814|42500
1329426|Jio|42502|SMS-MO|0|0|0|1856714|42504
1815605|Partner|42501|GPRS|0|0|340||42501
1173512|012|42504|SMS-MO|0|0|0|1433141|42501
1218575|Jio|42502|MOC|71|0|0|1487851|42501
1374265|Partner|42501|GPRS|0|245|0||42504
1290704|Partner|42501|GPRS|0|41|0||42504
1488264|012|42504|MOC|159|0|0|1930164|42501
1082516|Jio|42502|SMS-MO|0|0|0|1535952|42503
1070640|Airtel|42503|MOC|329|0|0|1198932|42503
1371042|Jio|42502|SMS-MT|0|0|0|1681964|42503
1047121|Jio|42502|SMS-MO|0|0|0|1611910|42504
1820011|Cellcom|42500|SMS-MO|0|0|0|1966980|42501
1063034|Jio|42502|SMS-MO|0|0|0|1459296|42500
1208014|012|42504|SMS-MO|0|0|0|1006425|42501
1470416|Jio|42502|MOC|264|0|0|1220687|42500
1045698|Airtel|42503|SMS-MO|0|0|0|1804287|42503
1820116|Airtel|42503|GPRS|0|0|311||42502
1430741|Cellcom|42500|MOC|248|0|0|1738284|42502
1538481|Cellcom|42500|MOC|95|0|0|1057605|42502
1703194|Partner|42501|MTC|208|0|0|1656486|42504
1889184|Partner|42501|SMS-MO|0|0|0|1830823|42501
1431236|Cellcom|42500|SMS-MO|0|0|0|1763510|42500
1302801|Jio|42502|SMS-MO|0|0|0|1758339|42503
1893571|Jio|42502|GPRS|0|159|0||42501
1090803|Airtel|42503|SMS-MT|0|0|0|1709840|42504
1783471|Partner|42501|MTC|155|0|0|1211266|42503
1764906|Partner|42501|MTC|337|0|0|1286163|42502
1960719|Partner|42501|SMS-MO|0|0|0|1339668|42500
1476419|Jio|42502|MOC|138|0|0|1060520|42504
1393326|Airtel|42503|MTC|263|0|0|1759393|42503
1174559|Cellcom|42500|MOC|185|0|0|1001578|42500
1052152|Airtel|42503|MOC|59|0|0|1646217|42504
1131595|Partner|42501|SMS-MO|0|0|0|1780261|42500
1078496|012|42504|MOC|259|0|0|1889170|42501
1984149|Jio|42502|MTC|93|0|0|1465987|42501
1159188|012|42504|SMS-MT|0|0|0|1756887|42503
1762148|Airtel|42503|MOC|82|0|0|1109973|42504
1024991|012|42504|SMS-MT|0|0|0|1502576|42503
1142999|Jio|42502|MOC|246|0|0|1816596|42500
1782139|012|42504|MOC|109|0|0|1269498|42504
1582955|012|42504|SMS-MT|0|0|0|1960294|42502
